Row,Regex1,Regex2,IsEquivalent,SimilarityScore
739,"^\d{1,10}$","^\d{1,10}$",True,1.0
740,^\d.*$,^\d.*$,True,1.0
741,"^\d{1,3}$","^\d{1,3}$",True,1.0
742,"^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
743,\d+,\d+,True,1.0
744,^ahals.*upd.*$,^ahals.*upd.*$,True,1.0
745,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
746,^soeqyv.*nih.*$,^soeqyv.*nih.*$,True,1.0
747,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
748,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-9]|5[0-9]|6[0-9]|7[0-8])$,False,0.2222222222222222
749,"^\d{3,}$","^\d{3,}$",True,1.0
750,"^\d{5,14}$","^\d{5,14}$",True,1.0
751,^msggw.*,^msggw.*,True,1.0
752,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-5])$,False,0.15322580645161288
753,.*dvpupirt$,.*dvpupirt$,True,1.0
754,"^[a-zA-Z0-9]{2,8}$","^[a-zA-Z0-9]{2,8}$",True,1.0
755,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
756,^DOC_.*$,^DOC_.*$,True,1.0
757,\d+,\d+,True,1.0
758,^\d.*$,^\d.*$,True,1.0
759,"^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){3,5}[a-zA-Z]{2,8}[.!?;:'""…]?$","^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){3,5}[a-zA-Z]{2,8}[.!?;:'""…]?$",True,1.0
760,.*cbof$,.*cbof$,True,1.0
761,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1216216216216216
762,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
764,"^[a-zA-Z0-9]{4,6}$","^[a-zA-Z0-9]{4,6}$",True,1.0
765,"^[a-z]{1,8}$","^[a-z]{1,8}$",True,1.0
766,^\d.*$,^\d.*$,True,1.0
767,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-1])$,False,0.18840579710144922
768,"^\d{1,10}$","^\d{1,10}$",True,1.0
769,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
770,^\d{4}$,^\d{4}$,True,1.0
771,"^([a-zA-Z]{3,6}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{3,6}[.!?;:'""…]?$","^([a-zA-Z]{3,6}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{3,6}[.!?;:'""…]?$",True,1.0
772,"^\d{4,}$","^\d{4,}$",True,1.0
773,"^[a-zA-Z0-9]{3,8}$","^[a-zA-Z0-9]{3,8}$",True,1.0
774,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-7])$,False,0.15625
775,"^\d{4,7}$","^\d{4,7}$",True,1.0
776,^igcaf.*ztpvwo.*$,^igcaf.*ztpvwo.*$,True,1.0
777,\d+,\d+,True,1.0
778,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.1165644171779141
779,"^\d{6,}$","^\d{6,}$",True,1.0
780,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-1])$,False,0.1460674157303371
781,"^[A-Z]{1,10}$","^[A-Z]{1,10}$",True,1.0
782,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
783,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25))),^([1-9][0-9]{3})(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.13970588235294112
784,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-9]|5[0-9]|6[0-9]|7[0-8])$,False,0.2222222222222222
785,^\d{8}$,^\d{8}$,True,1.0
786,^\d.*$,^\d.*$,True,1.0
787,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
788,"^[A-Z]{4,9}$","^[A-Z]{4,9}$",True,1.0
789,"^[a-z]{1,6}$","^[a-z]{1,6}$",True,1.0
790,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
791,"^\d{2,8}$","^\d{2,8}$",True,1.0
792,"^[a-z]{4,9}$","^[a-z]{4,9}$",True,1.0
793,^rgfbpw.*,^rgfbpw.*,True,1.0
794,^jptk.*,^jptk.*,True,1.0
795,^\d.*$,^\d.*$,True,1.0
796,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){3,9}[a-zA-Z]{5,6}[.!?;:'""…]?$","^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){3,7}[a-zA-Z]{5,6}[.!?;:'""…]?$",False,0.9830508474576272
797,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-1])$,False,0.16049382716049387
798,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-3][0-9]|4[0-9]|5[0-2])$,False,0.1460674157303371
799,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-3][0-9]|4[0-9]|5[0-2])$,False,0.17142857142857137
800,^\d+\.\d+$,^\d+\.\d+\.\d+\.\d+$,False,0.5
801,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
802,"^\d{3,15}$","^\d{3,15}$",True,1.0
803,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
804,"^.{5,8}bsm$","^.{5,8}bsm$",True,1.0
805,"^\d{6,12}$","^\d{6,12}$",True,1.0
806,\w+,\w+,True,1.0
807,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
808,^zfkafoqv.*,^zfkafoqv.*,True,1.0
809,"^\d{1,4}$","^\d{1,4}$",True,1.0
810,^(?=.*uigev)(?=.*uziwxai).*$,^(?=.*uigev)(?=.*uziwxai).*$,True,1.0
811,^(?=.*pkto)(?=.*hms).*$,^(?=.*pkto)(?=.*hms).*$,True,1.0
812,"^[A-Z]{2,8}$","^[A-Z]{2,8}$",True,1.0
813,"^\d{5,12}$","^\d{5,12}$",True,1.0
814,"^\d{7,}$","^\d{7,}$",True,1.0
815,^LOG_.*$,^LOG_.*$,True,1.0
816,^INFO_.*$,^INFO_.*$,True,1.0
817,^[^\d]*$,^[^\d]*$,True,1.0
818,^#[0-9A-Fa-f]{6}$,^#[0-9a-fA-F]{6}$,False,0.7647058823529411
819,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
820,\w+,\w+,True,1.0
821,"^\d{4,10}$","^\d{4,10}$",True,1.0
822,^[^\d]*$,^[^\d]*$,True,1.0
823,^ID_.*$,^ID_.*,True,0.8571428571428572
824,.*wrq$,.*wrq$,True,1.0
825,^cvfujtp.*,^cvfujtp.*,True,1.0
826,"^[a-z]{5,10}$","^[a-z]{5,10}$",True,1.0
827,"^\d{7,14}$","^\d{7,14}$",True,1.0
828,"^\d{6,9}$","^\d{6,9}$",True,1.0
829,^[^\d]*$,^[^\d]*$,True,1.0
830,^yeugk.*,^yeugk.*,True,1.0
831,"^\d{6,14}$","^\d{6,14}$",True,1.0
832,"^\d{1,}$","^\d{1,}$",True,1.0
833,"^\d{3,}$","^\d{3,}$",True,1.0
834,"^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
835,^INFO_.*$,^INFO_.*,True,0.8888888888888888
836,^\d+(\.\d+)?(\.\d+)?$,"^([0-9]{1,3}\.){2}[0-9]{1,3}$",False,0.13793103448275867
837,\d+,\d+,True,1.0
838,\d+,\d+,True,1.0
839,^.*info.*$,.*info.*,False,0.8
840,"^\d{7,}$","^\d{7,}$",True,1.0
841,^.*\.(zip|rar|tar|7z)$,^.*\.(zip|ZIP|rar|RAR|tar|TAR|7z|Z|z|Z7|z7)$,False,0.5
842,"^hsl$$1,\s*$2%,\s*$3%$$","^hsl\([0-9a-fA-F]{1,3},[0-9a-fA-F]{1,3},[0-9a-fA-F]{1,3}\)$",False,0.15254237288135597
843,"^([a-zA-Z]{5,8}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{5,8}[.!?;:'""…]?$","^([a-zA-Z]{5,8}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{5,8}[.!?;:'""…]?$",True,1.0
844,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.10526315789473684
845,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
846,"^\d{7,12}$","^\d{7,12}$",True,1.0
847,"^\d{1,3}$","^\d{1,3}$",True,1.0
848,"^\d{1,7}$","^\d{1,7}$",True,1.0
849,\d+,\d+,True,1.0
850,"^.{4,11}rvqwbm$","^.{4,11}rvqwbm$",True,1.0
851,"^\d{5,13}$","^\d{5,13}$",True,1.0
852,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.16666666666666663
853,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-9]|5[0-9]|6[0-9]|7[0-9]|8[0-9]|9[0-9]|10[0-9]|11[0-9]|12[0-9]|13[0-9]|14[0-9]|15[0-9]|16[0-9]|17[0-9]|18[0-9]|19[0-9]|20[0-9]|21[0-9]|22[0-9]|23[0-9]|24[0-9]|25[0-9]|26[0-9]|27[0-9]|28[0-9]|29[0-9]|30[0-9]|31[0-9]|32[0-9]|33[0-9]|34[0-9]|35[0-9]|36[0-9]|37[0-9]|38[0-9]|39[0-9]|40[0-9]|41[0-9]|42[0-9]|43[0-9]|44[0-9]|45[0-9]|46[0-9]|47[0-9]|48[0-9]|49[0-9]|50[0-9]|51[0-9]|52[0-9]|53[0-9]|54[0-9]|55[0-9]|56[,False,0.2257383966244726
854,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
855,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
856,"^\d{3,9}$","^\d{3,9}$",True,1.0
857,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
858,"^\d{7,13}$","^\d{7,13}$",True,1.0
859,^.*\.(mp3|wav|flac|aac)$,^(.*MP3$|.*WAV$|.*FLAC$|.*AAC$)$,False,0.21875
860,"^[a-z]{1,10}$","^[a-z]{1,10}$",True,1.0
861,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30))),^(19|20)\d\d(0[1-9]|1[0-2])([0-2]\d|3[0-4])$,False,0.12396694214876036
862,\w+,\w+,True,1.0
863,"^\d{8,12}$","^\d{8,12}$",True,1.0
864,^ztsatg.*hdvoewtr.*$,^ztsatg.*hdvoewtr.*$,True,1.0
865,^(?=.*byoxje)(?=.*edaeeub).*$,^(?=.*byoxje)(?=.*edaeeub).*$,True,1.0
866,^\d.*$,^\d.*$,True,1.0
867,\s+,\s+,True,1.0
868,"^\d{2,4}$","^\d{2,4}$",True,1.0
869,"^hsl$$1,\s*$2%,\s*$3%$$","^hsl\(([0-9]{1,3}|1[0-9]{2}|2[0-4][0-9]|25[0-5]|3[0-5][0-9]|360),([0-9]{1,2}|100),([0-9]{1,2}|100)\)$",False,0.08910891089108908
870,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1])$,False,0.1568627450980392
871,^\d.*$,^\d.*$,True,1.0
872,^\d+\.\d+\.\d+$,"^\d+(\.\d+){0,2}$",False,0.5882352941176471
873,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
874,"^[a-z]{5,10}$","^[a-z]{5,10}$",True,1.0
875,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1568627450980392
876,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-3][0-9])$,False,0.1071428571428571
877,"^\d{6,}$","^\d{6,}$",True,1.0
878,"^\d{3,16}$","^\d{3,16}$",True,1.0
879,^jxccr.*,^jxccr.*,True,1.0
880,"^\d{2,16}$","^\d{2,16}$",True,1.0
881,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
882,"^\d{2,16}$","^\d{2,16}$",True,1.0
884,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-3][0-9])$,False,0.11602209944751385
885,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
886,"^\d{2,4}$","^\d{2,4}$",True,1.0
887,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){1,8}[a-zA-Z]{2,4}[.!?;:'""…]?$","^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){1,7}[a-zA-Z]{2,4}[.!?;:'""…]?$",False,0.9830508474576272
888,^qijncw.*shvvp.*$,^qijncw.*shvvp.*$,True,1.0
889,.*uvthxhi$,.*uvthxhi$,True,1.0
890,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-8])$,False,0.14492753623188404
891,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
892,^cls.*wwasgxq.*$,^cls.*wwasgxq.*$,True,1.0
893,"^[a-zA-Z0-9]{2,9}$","^[a-zA-Z0-9]{2,9}$",True,1.0
894,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-7])$,False,0.15384615384615385
895,^[^\d]*$,^[^\d]*$,True,1.0
896,.*lmo$,.*lmo$,True,1.0
897,^[^\d]*$,^[^\d]*$,True,1.0
898,"^[A-Z]{2,4}$","^[A-Z]{2,4}$",True,1.0
899,"^[a-z]{2,9}$","^[a-z]{2,9}$",True,1.0
900,"^\d{1,4}$","^\d{1,4}$",True,1.0
901,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
902,"^[a-zA-Z0-9]{4,7}$","^[a-zA-Z0-9]{4,7}$",True,1.0
903,"^\d{1,6}$","^\d{1,6}$",True,1.0
904,"^[A-Z]{2,9}$","^[A-Z]{2,9}$",True,1.0
905,"^[a-z]{1,6}$","^[a-z]{1,6}$",True,1.0
906,"^rgb$$1,\s*$2,\s*$3$$","^([0-9]{1,3}){3}$",False,0.19047619047619047
907,^\d.*$,^\d.*$,True,1.0
908,.*dnsmddyr$,.*dnsmddyr$,True,1.0
909,^ID_.*$,^ID_.*,True,0.8571428571428572
910,"^\d{2,14}$","^\d{2,14}$",True,1.0
912,^INFO_.*$,^INFO_.*,True,0.8888888888888888
913,"^[A-Z]{3,7}$","^[A-Z]{3,7}$",True,1.0
914,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
915,^eahhl.*faafiv.*$,^eahhl.*faafiv.*$,True,1.0
916,"^\d{3,6}$","^\d{3,6}$",True,1.0
917,^[^\d]*$,^[^\d]*$,True,1.0
918,\d+,\d+,True,1.0
919,^vbcemsz.*cpml.*$,^vbcemsz.*cpml.*$,True,1.0
921,"^\d{2,15}$","^\d{2,15}$",True,1.0
922,"^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{3,4}[.!?;:'""…]?$","^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{3,4}[.!?;:'""…]?$",True,1.0
923,^\d{2}$,^\d{2}$,True,1.0
924,"^\d{2,12}$","^\d{2,12}$",True,1.0
925,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1])$,False,0.13259668508287292
926,"^\d{2,9}$","^\d{2,9}$",True,1.0
927,.*jdianvyd$,.*jdianvyd$,True,1.0
928,"^[a-z]{3,8}$","^[a-z]{3,8}$",True,1.0
929,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
930,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
931,"^[A-Z]{3,10}$","^[A-Z]{3,10}$",True,1.0
932,^.*data.*$,.*data.*,False,0.8
933,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
934,^\d+(\.\d+)?(\.\d+)?$,^\d+\.\d+\.\d+$,False,0.7142857142857143
935,"^\d{1,}$","^\d{1,}$",True,1.0
936,"^[a-z]{2,10}$","^[a-z]{2,10}$",True,1.0
937,"^([a-zA-Z]{1,6}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{1,6}[.!?;:'""…]?$","^([a-zA-Z]{1,6}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{1,6}[.!?;:'""…]?$",True,1.0
938,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-1])$,False,0.14492753623188404
939,"^\d{1,9}$","^\d{1,9}$",True,1.0
940,^mttdh.*,^mttdh.*,True,1.0
941,"^[a-zA-Z0-9]{3,6}$","^[a-zA-Z0-9]{3,6}$",True,1.0
942,"^.{4,5}hhotrp$","^.{3,4}hhotrp$",False,0.8571428571428572
943,"^\d{2,16}$","^\d{2,16}$",True,1.0
944,"^\d{2,12}$","^\d{2,12}$",True,1.0
945,^\d.*$,^\d.*$,True,1.0
946,"^\d{1,4}$","^\d{1,4}$",True,1.0
947,"^[a-zA-Z0-9]{5,8}$","^[a-zA-Z0-9]{5,8}$",True,1.0
948,"^hsl$$1,\s*$2%,\s*$3%$$","^hsl\(([0-9]{1,3}|360)[, ]([0-9]{1,2}|100)[, ]([0-9]{1,2}|100)%\)$",False,0.1515151515151515
949,^eogwmf.*yymeipf.*$,^eogwmf.*yymeipf$,False,0.8947368421052632
950,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-1])$,False,0.1470588235294118
951,"^[A-Z]{4,8}$","^[A-Z]{4,8}$",True,1.0
952,"^\d{8,12}$","^\d{8,12}$",True,1.0
953,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
954,"^[a-z]{2,8}$","^[a-z]{2,8}$",True,1.0
955,^(?=.*jxxeq)(?=.*gmltvnrf).*$,^(?=.*jxxeq)(?=.*gmltvnrf).*$,True,1.0
956,(2025(05(02|01)|04(30|29|28|27|26|25|24))),^([1-9][0-9]{3})(0[1-9]|1[0-2])([0-2][0-9]|3[0-1])$,False,0.17647058823529416
957,\d+,\d+,True,1.0
958,.*ekf$,.*ekf$,True,1.0
959,"^hsl$$1,\s*$2%,\s*$3%$$","^hsl\((\d{1,3}|\d{1,3}\.\d+)[, ](\d{1,2}|\d{1,2}\.\d+)[, ](\d{1,2}|\d{1,2}\.\d+)\)$",False,0.1325301204819277
960,^[^\d]*$,^[^\d]*$,True,1.0
961,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-1]|4[0-9]|5[0-8])$,False,0.14795918367346939
962,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
963,^[^\d]*$,^[^\d]*$,True,1.0
964,"^\d{1,9}$","^\d{1,9}$",True,1.0
965,^(?=.*pgxk)(?=.*eca).*$,^(?=.*pgxk)(?=.*eca).*$,True,1.0
966,^xnosbsy.*wacpdz.*$,^xnosbsy.*wacpdz.*$,True,1.0
967,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.12413793103448278
968,"^\d{10,}$","^\d{10,}$",True,1.0
969,^\d{1}$,^\d{1}$,True,1.0
970,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
971,^ihwor.*,^ihwor.*,True,1.0
972,^\d{3}$,^\d{3}$,True,1.0
973,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
974,"^([a-zA-Z]{2,3}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{2,3}[.!?;:'""…]?$","^([a-zA-Z]{2,3}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{2,3}[.!?;:'""…]?$",True,1.0
975,\d+,\d+,True,1.0
976,^\d.*$,^\d.*$,True,1.0
977,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
978,"^\d{7,}$","^\d{7,}$",True,1.0
979,^.*log.*$,.*log.*,False,0.7777777777777778
980,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
981,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-2][0-9]|3[0-2])$,False,0.15315315315315314
982,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
983,.*dcz$,.*dcz$,True,1.0
984,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21))),\d{4}(0[1-9]|1[0-1])(0[1-9]|[12][0-9]|3[01])|\d{4}12(2[0-9]|3[01])|\d{4}1[3-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9]|3[01])|\d{4}0[1-9](0[1-9]|[12][0-9,False,0.17490494296577952
985,(2025(05(02|01)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06))),^([1-9][0-9]{3})([0-1][0-9]|2[0-9]|3[0-1])([0-3][0-9])$,False,0.10880829015544047
