Row,Regex1,Regex2,IsEquivalent,SimilarityScore
330,.*xazffw$,.*xazffw$,True,1.0
331,"^[a-zA-Z0-9]{2,6}$","^[a-zA-Z0-9]{2,6}$",True,1.0
332,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
333,\s+,\s+,True,1.0
334,\d+,\d+,True,1.0
335,"^[a-z]{5,7}$","^[a-z]{5,7}$",True,1.0
336,"^.{1,7}jquimbv$","^.{1,7}jquimbv$",True,1.0
337,^\d.*$,^\d.*$,True,1.0
338,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
339,"^.{0,5}tqnduwxb$","^.{0,5}tqnduwxb$",True,1.0
340,"^[a-z]{3,10}$","^[a-z]{3,10}$",True,1.0
341,"^([a-zA-Z]{1,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{1,5}[.!?;:'""…]?$","^([a-zA-Z]{1,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{1,5}[.!?;:'""…]?$",True,1.0
342,^[^\d]*$,^[^\d]*$,True,1.0
343,"^[a-zA-Z0-9]{4,6}$","^[a-zA-Z0-9]{4,6}$",True,1.0
344,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
345,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
346,\w+,\w+,True,1.0
347,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
348,"^.{3,10}apqcua$","^.{3,10}apqcua$",True,1.0
349,"^\d{6,}$","^\d{6,}$",True,1.0
350,"^[A-Z]{1,10}$","^[A-Z]{1,10}$",True,1.0
351,^btx.*,^btx.*,True,1.0
352,^\d{10}$,^\d{10}$,True,1.0
353,^\d.*$,^\d.*$,True,1.0
354,"^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){3,9}[a-zA-Z]{1,10}[.!?;:'""…]?$","^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){3,9}[a-zA-Z]{1,10}[.!?;:'""…]?$",True,1.0
355,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
356,^kohid.*wdsrbj.*$,^kohid.*wdsrbj.*$,True,1.0
357,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
358,^\d.*$,^\d.*$,True,1.0
359,"^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{3,7}[.!?;:'""…]?$","^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{3,7}[.!?;:'""…]?$",True,1.0
360,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
361,"^[A-Z]{5,10}$","^[A-Z]{5,10}$",True,1.0
362,^\d.*$,^\d.*$,True,1.0
363,^pecc.*gkfx.*$,^pecc.*gkfx.*$,True,1.0
364,^[^\d]*$,^[^\d]*$,True,1.0
365,^(?=.*uvngb)(?=.*wzxavpt).*$,^(?=.*uvngb)(?=.*wzxavpt).*$,True,1.0
366,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
367,"^[a-z]{2,8}$","^[a-z]{2,8}$",True,1.0
368,"^\d{4,10}$","^\d{4,10}$",True,1.0
369,"^.{1,4}lswfeula$","^.{1,4}lswfeula$",True,1.0
370,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
371,"^\d{6,}$","^\d{6,}$",True,1.0
372,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
373,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
374,"^[A-Z]{1,2}$","^[A-Z]{1,2}$",True,1.0
375,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{5,6}[.!?;:'""…]?$","^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{5,6}[.!?;:'""…]?$",True,1.0
376,"^\d{1,2}$","^\d{1,2}$",True,1.0
377,"^[A-Z]{1,6}$","^[A-Z]{1,6}$",True,1.0
378,^\d{5}$,^\d{5}$,True,1.0
379,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
380,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
381,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
382,"^[a-z]{4,9}$","^[a-z]{4,9}$",True,1.0
383,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
384,^msnupmvy.*cic.*$,^msnupmvy.*cic.*$,True,1.0
385,"^[a-zA-Z0-9]{4,9}$","^[a-zA-Z0-9]{4,9}$",True,1.0
386,"^[a-zA-Z0-9]{2,7}$","^[a-zA-Z0-9]{2,7}$",True,1.0
387,.*aaim$,.*aaim$,True,1.0
388,"^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
389,^[^\d]*$,^[^\d]*$,True,1.0
390,.*zdpukgj$,.*zdpukgj$,True,1.0
391,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
392,"^.{5,6}eczpt$","^.{5,6}eczpt$",True,1.0
393,^\d.*$,^\d.*$,True,1.0
394,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
395,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
396,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
397,"^\d{1,4}$","^\d{1,4}$",True,1.0
398,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
399,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
400,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
401,^ujyv.*,^ujyv.*,True,1.0
402,"^.{5,7}fpk$","^.{5,7}fpk$",True,1.0
403,^fibruzsd.*gjp.*$,^fibruzsd.*gjp.*$,True,1.0
404,"^.{3,10}xgqvs$","^.{3,10}xgqvs$",True,1.0
405,^\d{10}$,^\d{10}$,True,1.0
406,.*ritbpshr$,.*ritbpshr$,True,1.0
407,^kyze.*ghbse.*$,^kyze.*ghbse.*$,True,1.0
408,"^\d{5,8}$","^\d{5,8}$",True,1.0
409,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
410,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
411,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
412,^\d{3}$,^\d{3}$,True,1.0
413,"^[a-z]{2,7}$","^[a-z]{2,7}$",True,1.0
414,"^\d{4,5}$","^\d{4,5}$",True,1.0
415,"^\d{3,4}$","^\d{3,4}$",True,1.0
416,"^([a-zA-Z]{4,8}[ ,.!?;:'""…]*){0,9}[a-zA-Z]{4,8}[.!?;:'""…]?$","^([a-zA-Z]{4,8}[ ,.!?;:'""…]*){0,9}[a-zA-Z]{4,8}[.!?;:'""…]?$",True,1.0
417,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
418,"^([a-zA-Z]{3,8}[ ,.!?;:'""…]*){2,9}[a-zA-Z]{3,8}[.!?;:'""…]?$","^([a-zA-Z]{3,8}[ ,.!?;:'""…]*){2,9}[a-zA-Z]{3,8}[.!?;:'""…]?$",True,1.0
419,^azqkww.*,^azqkww.*,True,1.0
420,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{2,4}[.!?;:'""…]?$","^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{2,4}[.!?;]?$",False,0.9322033898305084
421,"^.{4,13}pgpl$","^.{4,13}pgpl$",True,1.0
422,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){0,1}[a-zA-Z]{2,4}[.!?;:'""…]?$","^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){0,1}[a-zA-Z]{2,4}[.!?;:'""…]?$",True,1.0
423,"^[A-Z]{1,3}$","^[A-Z]{1,3}$",True,1.0
424,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
425,"^\d{1,10}$","^\d{1,10}$",True,1.0
426,.*jjvbjpt$,.*jjvbjpt$,True,1.0
427,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
428,"^\d{4,8}$","^\d{4,8}$",True,1.0
429,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{5,6}[.!?;:'""…]?$","^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{5,6}[.!?;:'""…]?$",True,1.0
430,\w+,\w+,True,1.0
431,"^\d{1,4}$","^\d{1,4}$",True,1.0
432,"^\d{1,7}$","^\d{1,7}$",True,1.0
433,"^[a-z]{5,8}$","^[a-z]{5,8}$",True,1.0
434,^srnhqllx.*rmsn.*$,^srnhqllx.*rmsn.*$,True,1.0
435,^(?=.*wpwfwt)(?=.*gxni).*$,^(?=.*wpwfwt)(?=.*gxni).*$,True,1.0
436,"^[a-zA-Z0-9]{1,9}$","^[a-zA-Z0-9]{1,9}$",True,1.0
437,"^[A-Z]{2,7}$","^[A-Z]{2,7}$",True,1.0
438,.*zmovc$,.*zmovc$,True,1.0
439,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
440,^\d.*$,^\d.*$,True,1.0
441,"^[a-zA-Z0-9]{1,8}$","^[a-zA-Z0-9]{1,8}$",True,1.0
442,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
443,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
444,^[^\d]*$,^[^\d]*$,True,1.0
445,"^.{0,0}opuxfjed$","^.{0,1}opuxfjed$",False,0.9375
446,"^\d{1,1}$","^\d{1,1}$",True,1.0
447,"^.{3,4}rxyn$","^.{3,4}rxyn$",True,1.0
448,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
449,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
450,\w+,\w+,True,1.0
451,.*xztb$,.*xztb$,True,1.0
452,^(?=.*ixnsrfgk)(?=.*yfo).*$,^(?=.*ixnsrfgk)(?=.*yfo).*$,True,1.0
453,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
454,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
455,"^\d{2,}$","^\d{2,}$",True,1.0
456,"^\d{2,5}$","^\d{2,5}$",True,1.0
457,"^[a-zA-Z0-9]{5,9}$","^[a-zA-Z0-9]{5,9}$",True,1.0
458,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
459,"^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{1,3}[.!?;:'""…]?$","^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{1,3}[.!?;:'""…]?$",True,1.0
460,"^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
461,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
462,^cmk.*hiw.*$,^cmk.*hiw.*$,True,1.0
463,\d+,\d+,True,1.0
464,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
465,^(?=.*cosuo)(?=.*qfby).*$,^(?=.*cosuo)(?=.*qfby).*$,True,1.0
466,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
467,^[^\d]*$,^[^\d]*$,True,1.0
468,"^\d{1,8}$","^\d{1,8}$",True,1.0
469,^(?=.*dgpllkta)(?=.*dessrks).*$,^(?=.*dgpllkta)(?=.*dessrks).*$,True,1.0
470,\s+,\s+,True,1.0
471,^\d{3}$,^\d{3}$,True,1.0
472,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
473,^horwdzvn.*,^horwdzvn.*,True,1.0
474,^fjzw.*jjkst.*$,^fjzw.*jjkst.*$,True,1.0
475,"^[a-zA-Z0-9]{3,9}$","^[a-zA-Z0-9]{3,9}$",True,1.0
476,^[^\d]*$,^[^\d]*$,True,1.0
477,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
478,"^.{3,8}wwtay$","^.{3,8}wwtay$",True,1.0
479,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
480,^\d{1}$,^\d{1}$,True,1.0
481,^vcsolccr.*npzuehtr.*$,^vcsolccr.*npzuehtr.*$,True,1.0
482,"^[a-zA-Z0-9]{2,3}$","^[a-zA-Z0-9]{2,3}$",True,1.0
483,"^[A-Z]{2,5}$","^[A-Z]{2,5}$",True,1.0
484,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
485,^(?=.*pouzvd)(?=.*ubhz).*$,^(?=.*pouzvd)(?=.*ubhz).*$,True,1.0
486,"^.{0,7}vtsbvryd$","^.{0,7}vtsbvryd$",True,1.0
487,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
488,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
489,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
490,"^.{0,1}ycgvdaz$","^.{0,1}ycgvdaz$",True,1.0
491,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
492,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
493,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
494,"^\d{5,}$","^\d{5,}$",True,1.0
495,^uwbfnk.*,^uwbfnk.*,True,1.0
496,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
497,^vransgo.*hpiyqkac.*$,^vransgo.*hpiyqkac.*$,True,1.0
498,^\d.*$,^\d.*$,True,1.0
499,"^[A-Z]{3,10}$","^[A-Z]{3,10}$",True,1.0
500,\w+,\w+,True,1.0
501,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
502,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
503,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
504,^(?=.*zphdnvr)(?=.*dwicg).*$,^(?=.*zphdnvr)(?=.*dwicg).*$,True,1.0
505,"^.{2,8}lfhnaun$","^.{2,8}lfhnaun$",True,1.0
506,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
507,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
508,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
509,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
510,"^\d{6,}$","^\d{6,}$",True,1.0
511,\s+,\s+,True,1.0
512,"^[a-zA-Z0-9]{1,3}$","^[a-zA-Z0-9]{1,3}$",True,1.0
513,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
514,^(?=.*nidaewg)(?=.*nqbapqaf).*$,^(?=.*nidaewg)(?=.*nqbapqaf).*$,True,1.0
515,^\d{9}$,^\d{9}$,True,1.0
516,"^\d{1,2}$","^\d{1,2}$",True,1.0
517,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
518,"^.{2,6}adpqgrlx$","^.{2,6}adpqgrlx$",True,1.0
519,.*qxifibkw$,.*qxifibkw$,True,1.0
520,^(?=.*qdos)(?=.*ajxkei).*$,^(?=.*qdos)(?=.*ajxkei).*$,True,1.0
521,^jbnggbf.*,^jbnggbf.*,True,1.0
522,^\d{6}$,^\d{6}$,True,1.0
523,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
524,"^[a-z]{4,6}$","^[a-z]{4,6}$",True,1.0
525,^\d{1}$,^\d{1}$,True,1.0
526,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
527,"^[a-z]{5,7}$","^[a-z]{5,7}$",True,1.0
528,^bbu.*,^bbu.*,True,1.0
529,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
530,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
531,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
532,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
533,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
534,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
535,^mklzflzw.*,^mklzflzw.*,True,1.0
536,^ywfyasx.*offkhrz.*$,^ywfyasx.*offkhrz.*$,True,1.0
537,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
538,^qvm.*,^qvm.*,True,1.0
539,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
540,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
541,^bmrh.*,^bmrh.*,True,1.0
542,\d+,\d+,True,1.0
543,"^[a-zA-Z0-9]{2,9}$","^[a-zA-Z0-9]{2,9}$",True,1.0
544,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
545,"^\d{5,8}$","^\d{5,8}$",True,1.0
546,"^\d{1,8}$","^\d{1,8}$",True,1.0
547,"^\d{3,5}$","^\d{3,5}$",True,1.0
548,.*mchlybyt$,.*mchlybyt$,True,1.0
549,"^.{3,11}xqidr$","^.{3,11}xqidr$",True,1.0
550,^vepjlroh.*xon.*$,^vepjlroh.*xon.*$,True,1.0
551,^(?=.*fytx)(?=.*dbw).*$,^(?=.*fytx)(?=.*dbw).*$,True,1.0
552,"^([a-zA-Z]{4,8}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{4,8}[.!?;:'""…]?$","^([a-zA-Z]{4,8}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{4,8}[.!?;:'""…]?$",True,1.0
553,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
554,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
555,"^[a-z]{1,6}$","^[a-z]{1,6}$",True,1.0
556,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
557,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
558,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
559,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
560,.*rkydb$,.*rkydb$,True,1.0
561,^[^\d]*$,^[^\d]*$,True,1.0
562,\s+,\s+,True,1.0
563,^(?=.*mafbvv)(?=.*zfrfdq).*$,^(?=.*mafbvv)(?=.*zfrfdq).*$,True,1.0
564,"^[a-z]{4,5}$","^[a-z]{4,5}$",True,1.0
565,^(?=.*mdo)(?=.*vemqivj).*$,^(?=.*mdo)(?=.*vemqivj).*$,True,1.0
566,^\d{3}$,^\d{3}$,True,1.0
567,"^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
568,^(?=.*wzvi)(?=.*laton).*$,^(?=.*wzvi)(?=.*laton).*$,True,1.0
569,"^[a-z]{2,6}$","^[a-z]{2,6}$",True,1.0
570,^\d{1}$,^\d{1}$,True,1.0
571,"^\d{1,5}$","^\d{1,5}$",True,1.0
572,\d+,\d+,True,1.0
573,\d+,.+,False,0.33333333333333337
574,^\d.*$,^\d.*$,True,1.0
575,.*oayetrd$,.*oayetrd$,True,1.0
576,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
577,^\d{1}$,^\d{1}$,True,1.0
578,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
579,"^\d{1,4}$","^\d{1,4}$",True,1.0
580,"^[a-z]{1,2}$","^[a-z]{1,2}$",True,1.0
581,"^\d{6,}$","^\d{6,}$",True,1.0
582,.*hhxeag$,.*hhxeag$,True,1.0
583,^xtbpjdm.*,^xtbpjdm.*,True,1.0
584,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
585,^(?=.*lkfq)(?=.*pvcetfu).*$,^(?=.*lkfq)(?=.*pvcetfu).*$,True,1.0
586,^\d.*$,^\d.*$,True,1.0
587,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){0,8}[a-zA-Z]{5,6}[.!?;:'""…]?$","^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){0,8}[a-zA-Z]{5,6}[.!?;:'""…]?$",True,1.0
588,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
589,.*pcvmft$,.*pcvmft$,True,1.0
590,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
591,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
592,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
593,^\d.*$,^\d.*$,True,1.0
594,\w+,\w+,True,1.0
595,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
596,^(?=.*zxeaafj)(?=.*hsboz).*$,^(?=.*zxeaafj)(?=.*hsboz).*$,True,1.0
597,^\d.*$,^\d.*$,True,1.0
598,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
599,^[^\d]*$,^[^\d]*$,True,1.0
600,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
601,"^\d{5,}$","^\d{5,}$",True,1.0
602,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
603,"^[A-Z]{5,10}$","^[A-Z]{5,10}$",True,1.0
604,^odpe.*plykrmg.*$,^odpe.*plykrmg.*$,True,1.0
605,^ukoo.*bxs.*$,^ukoo.*bxs.*$,True,1.0
606,"^.{0,1}rfbotepu$","^.{0,1}rfbotepu$",True,1.0
607,^jdd.*,^jdd.*,True,1.0
608,"^.{4,10}cmvxb$","^.{4,10}cmvxb$",True,1.0
609,^buo.*,^buo.*,True,1.0
610,"^.{0,9}dumgjori$","^.{0,9}dumgjori$",True,1.0
611,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
612,^\d.*$,^\d.*$,True,1.0
613,"^[a-zA-Z0-9]{2,4}$","^[a-zA-Z0-9]{2,4}$",True,1.0
614,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
615,"^\d{4,}$","^\d{4,}$",True,1.0
616,"^[a-z]{3,8}$","^[a-z]{3,8}$",True,1.0
617,"^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{1,3}[.!?;:'""…]?$","^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{1,3}[.!?;:'""…]?$",True,1.0
618,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
619,.*kikhlp$,.*kikhlp$,True,1.0
620,^\d.*$,^\d.*$,True,1.0
621,"^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{1,10}[.!?;:'""…]?$","^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){2,7}[a-zA-Z]{1,10}[.!?;:'""…]?$",True,1.0
622,"^\d{6,}$","^\d{6,}$",True,1.0
623,"^\d{1,10}$","^\d{1,10}$",True,1.0
624,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
625,"^\d{1,5}$","^\d{1,5}$",True,1.0
626,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
627,"^[a-zA-Z0-9]{1,6}$","^[a-zA-Z0-9]{1,6}$",True,1.0
628,^\d.*$,^\d.*$,True,1.0
629,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
630,^sqezw.*ohs.*$,^sqezw.*ohs.*$,True,1.0
631,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
632,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
633,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
634,^(?=.*exgwvgm)(?=.*lgfltut).*$,^(?=.*exgwvgm)(?=.*lgfltut).*$,True,1.0
635,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
636,"^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{4,5}[.!?;:'""…]?$","^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{4,5}[.!?;]?$",False,0.9322033898305084
637,^(?=.*xnk)(?=.*thm).*$,^(?=.*xnk)(?=.*thm).*$,True,1.0
638,"^[a-z]{5,7}$","^[a-z]{5,7}$",True,1.0
639,^cti.*,^cti.*,True,1.0
640,^\d{4}$,^\d{4}$,True,1.0
