Row,Regex1,Regex2,IsEquivalent,SimilarityScore
332,"^[A-Z]{2,3}$","^[A-Z]{2,3}$",True,1.0
333,.*umwcc$,.*umwcc$,True,1.0
334,"^\d{5,9}$","^\d{5,9}$",True,1.0
335,"^[a-z]{5,8}$","^[a-z]{5,8}$",True,1.0
336,"^.{5,7}cdw$","^.{5,7}cdw$",True,1.0
337,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
338,"^.{5,12}jtk$","^.{5,12}jtk$",True,1.0
339,"^[a-z]{1,2}$","^[a-z]{1,2}$",True,1.0
340,^\d+(\.\d+)?$,^\d*\.\d+$,False,0.6923076923076923
341,^tidu.*,^tidu.*,True,1.0
342,"^.{0,0}zuikcqgh$","^.{0,1}zuikcqgh$",False,0.9375
343,"^.{4,6}rwglk$","^.{4,6}rwglk$",True,1.0
344,"^\d{3,4}$","^\d{3,4}$",True,1.0
345,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
346,^hkf.*,^hkf.*,True,1.0
347,^[^\d]*$,^[^\d]*$,True,1.0
348,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
349,"^\d{5,7}$","^\d{5,7}$",True,1.0
350,"^[A-Z]{2,6}$","^[A-Z]{2,6}$",True,1.0
351,^(?=.*oibuv)(?=.*xrrxaae).*$,^(?=.*oibuv)(?=.*xrrxaae).*$,True,1.0
352,.*gcsvi$,.*gcsvi$,True,1.0
353,"^[a-z]{2,5}$","^[a-z]{2,5}$",True,1.0
354,"^[A-Z]{3,7}$","^[A-Z]{3,7}$",True,1.0
355,^\d.*$,^\d.*$,True,1.0
356,"^\d{1,}$","^\d{1,}$",True,1.0
357,.*ywslrse$,.*ywslrse$,True,1.0
358,"^\d{4,6}$","^\d{4,6}$",True,1.0
359,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
360,^jhepns.*,^jhepns.*,True,1.0
361,"^\d{8,}$","^\d{8,}$",True,1.0
362,^[^\d]*$,^[^\d]*$,True,1.0
363,"^\d{2,}$","^\d{2,}$",True,1.0
364,"^.{5,8}sth$","^.{5,8}sth$",True,1.0
365,"^[a-zA-Z0-9]{5,6}$","^[a-zA-Z0-9]{5,6}$",True,1.0
366,"^\d{2,7}$","^\d{2,7}$",True,1.0
367,\w+,\w+,True,1.0
368,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
369,.*quummslg$,.*quummslg$,True,1.0
370,^sman.*,^sman.*,True,1.0
371,"^([a-zA-Z]{2,5}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,5}[.!?;:'""…]?$","^([a-zA-Z]{2,5}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,5}[.!?;:'""…]?$",True,1.0
372,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
373,"^[a-z]{4,7}$","^[a-z]{4,7}$",True,1.0
374,"^\d{8,}$","^\d{8,}$",True,1.0
375,"^[a-zA-Z0-9]{1,8}$","^[a-zA-Z0-9]{1,8}$",True,1.0
376,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
377,^(?=.*xeubbu)(?=.*egpjcec).*$,^(?=.*xeubbu)(?=.*egpjcec).*$,True,1.0
378,"^.{1,3}sdrbxv$","^.{1,3}sdrbxv$",True,1.0
379,"^[a-z]{1,4}$","^[a-z]{1,4}$",True,1.0
380,"^.{1,6}cfiyswxt$","^.{1,6}cfiyswxt$",True,1.0
381,"^[a-z]{5,10}$","^[a-z]{5,10}$",True,1.0
382,^(-?\d+(\.\d+)?)|(0+(\.0+)?)$,^(?![0-9]).*$,False,0.2068965517241379
383,^\d.*$,^\d.*$,True,1.0
384,"^\d{3,7}$","^\d{3,7}$",True,1.0
385,"^[a-zA-Z0-9]{1,2}$","^[a-zA-Z0-9]{1,2}$",True,1.0
386,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
387,"^.{5,14}xds$","^.{5,14}xds$",True,1.0
388,"^\d{1,1}$","^\d{1,1}$",True,1.0
389,^icd.*cepolplg.*$,^icd.*cepolplg.*$,True,1.0
390,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
391,\d+,\d+,True,1.0
392,^ezpkkijr.*,^ezpkkijr.*,True,1.0
393,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
394,\d+,\d+,True,1.0
395,.*sfif$,.*sfif$,True,1.0
396,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
397,"^\d{2,4}$","^\d{2,4}$",True,1.0
398,"^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
399,^(?=.*cwinbkcb)(?=.*rsiy).*$,^(?=.*cwinbkcb)(?=.*rsiy).*$,True,1.0
400,^[^\d]*$,^[^\d]*$,True,1.0
401,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
402,^mxyaijgm.*,^mxyaijgm.*,True,1.0
403,\d+,\d+,True,1.0
404,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
405,"^[a-z]{5,9}$","^[a-z]{5,9}$",True,1.0
406,"^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,8}[.!?;:'""…]?$","^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,8}[.!?;:'""…]?$",True,1.0
407,"^[a-zA-Z0-9]{1,7}$","^[a-zA-Z0-9]{1,7}$",True,1.0
408,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
409,"^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){3,7}[a-zA-Z]{1,8}[.!?;:'""…]?$","^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){3,7}[a-zA-Z]{1,8}[.!?;:'""…]?$",True,1.0
410,^jlrg.*,^jlrg.*,True,1.0
411,"^.{1,2}haryfmzc$","^.{1,2}haryfmzc$",True,1.0
412,^[^\d]*$,^[^\d]*$,True,1.0
413,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
414,"^[a-zA-Z0-9]{1,2}$","^[a-zA-Z0-9]{1,2}$",True,1.0
415,^\d{2}$,^\d{2}$,True,1.0
416,"^[A-Z]{3,8}$","^[A-Z]{3,8}$",True,1.0
417,"^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{2,8}[.!?;:'""…]?$","^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{2,8}[.!?;:'""…]?$",True,1.0
418,"^\d{1,1}$",^\d{1}$,True,0.7777777777777778
419,"^([a-zA-Z]{3,10}[ ,.!?;:'""…]*){0,9}[a-zA-Z]{3,10}[.!?;:'""…]?$","^([a-zA-Z]{3,10}[ ,.!?;:'""…]*){0,9}[a-zA-Z]{3,10}[.!?;:'""…]?$",True,1.0
420,"^[A-Z]{2,5}$","^[A-Z]{2,5}$",True,1.0
421,"^\d{4,}$","^\d{4,}$",True,1.0
422,"^\d{1,8}$","^\d{1,8}$",True,1.0
423,\d+,\d+,True,1.0
424,"^\d{1,4}$","^\d{1,4}$",True,1.0
425,"^\d{1,7}$","^\d{1,7}$",True,1.0
426,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
427,^rifbahib.*,^rifbahib.*,True,1.0
428,^lpq.*jqdnaeul.*$,^lpq.*jqdnaeul.*$,True,1.0
429,^vpxgymlb.*,^vpxgymlb.*,True,1.0
430,\d+,\d+,True,1.0
431,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
432,^(?=.*vwg)(?=.*wbejrjyb).*$,^(?=.*vwg)(?=.*wbejrjyb).*$,True,1.0
433,"^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{5,9}[.!?;:'""…]?$","^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{5,9}[.!?;:'""…]?$",True,1.0
434,"^[A-Z]{4,10}$","^[A-Z]{4,10}$",True,1.0
435,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
436,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
437,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
438,"^[a-zA-Z0-9]{1,5}$","^[a-zA-Z0-9]{1,5}$",True,1.0
439,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
440,"^\d{6,}$","^\d{6,}$",True,1.0
441,"^[a-z]{1,2}$","^[a-z]{1,2}$",True,1.0
442,"^\d{7,}$","^\d{7,}$",True,1.0
443,"^\d{7,}$","^\d{7,}$",True,1.0
444,"^[a-z]{3,9}$","^[a-z]{3,9}$",True,1.0
445,"^[A-Z]{2,3}$","^[A-Z]{2,3}$",True,1.0
446,"^.{0,2}ejixsbs$","^.{0,2}ejixsbs$",True,1.0
447,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
448,"^\d{5,8}$","^\d{5,8}$",True,1.0
449,^[^\d]*$,^[^\d]*$,True,1.0
450,^eutafmq.*wnxyi.*$,^eutafmq.*wnxyi.*$,True,1.0
451,"^[a-z]{3,10}$","^[a-z]{3,10}$",True,1.0
452,^[^\d]*$,^[^\d]*$,True,1.0
453,"^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){2,6}[a-zA-Z]{4,5}[.!?;:'""…]?$","^([a-zA-Z]{4,5}[ ,.!?;:'""…]*){2,6}[a-zA-Z]{4,5}[.!?;:'""…]?$",True,1.0
454,"^\d{3,10}$","^\d{3,10}$",True,1.0
455,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
456,"^[A-Z]{1,5}$","^[A-Z]{1,5}$",True,1.0
457,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
458,^(?=.*exvv)(?=.*hbtbco).*$,^(?=.*exvv)(?=.*hbtbco).*$,True,1.0
459,^aciqcg.*,^aciqcg.*,True,1.0
460,"^[A-Z]{2,9}$","^[A-Z]{2,9}$",True,1.0
461,\d+,\d+,True,1.0
462,\w+,\w+,True,1.0
463,"^\d{1,6}$","^\d{1,6}$",True,1.0
464,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
465,\s+,\s+,True,1.0
466,"^.{0,3}avyadjf$","^.{0,3}avyadjf$",True,1.0
467,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
468,^(?=.*pcve)(?=.*yrmna).*$,^(?=.*pcve)(?=.*yrmna).*$,True,1.0
469,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
470,\d+,\d+,True,1.0
471,^ohu.*,^ohu.*,True,1.0
472,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
473,.*pphkpmv$,.*pphkpmv$,True,1.0
474,^cgxig.*,^cgxig.*,True,1.0
475,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
476,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
477,^rwqaeah.*nvvbg.*$,^rwqaeah.*nvvbg.*$,True,1.0
478,"^.{4,13}xrt$","^.{4,13}xrt$",True,1.0
479,"^[A-Z]{1,9}$","^[A-Z]{1,9}$",True,1.0
480,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
481,^[^\d]*$,^[^\d]*$,True,1.0
482,"^[a-z]{2,6}$","^[a-z]{2,6}$",True,1.0
483,"^[a-zA-Z0-9]{5,6}$","^[a-zA-Z0-9]{5,6}$",True,1.0
484,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
485,"^[a-zA-Z0-9]{3,8}$","^[a-zA-Z0-9]{3,8}$",True,1.0
486,^sgxkt.*,^sgxkt.*,True,1.0
487,.*kcmgmlzk$,.*kcmgmlzk$,True,1.0
488,"^[A-Z]{4,6}$","^[A-Z]{4,6}$",True,1.0
489,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){0,5}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){0,5}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
490,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
491,\d+,\d+,True,1.0
492,"^\d{1,4}$","^\d{1,4}$",True,1.0
493,^vlnpw.*,^vlnpw.*,True,1.0
494,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
495,"^\d{9,}$","^\d{9,}$",True,1.0
496,"^\d{2,6}$","^\d{2,6}$",True,1.0
497,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
498,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
499,"^.{0,6}mncpffhd$","^.{0,6}mncpffhd$",True,1.0
500,^dhwnfaa.*tji.*$,^dhwnfaa.*tji.*$,True,1.0
501,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
502,^byu.*dyqoii.*$,^byu.*dyqoii.*$,True,1.0
503,^[^\d]*$,^[^\d]*$,True,1.0
504,^kxetrpjh.*,^kxetrpjh.*,True,1.0
505,\w+,\w+,True,1.0
506,^[^\d]*$,^[^\d]*$,True,1.0
507,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
508,^(?=.*esfho)(?=.*hhiwobji).*$,^(?=.*esfho)(?=.*hhiwobji).*$,True,1.0
509,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
510,"^\d{4,6}$","^\d{4,6}$",True,1.0
511,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
512,^pvhjv.*,^pvhjv.*,True,1.0
513,^niukijuq.*fgzxu.*$,^niukijuq.*fgzxu.*$,True,1.0
514,^ohyjihri.*gal.*$,^ohyjihri.*gal.*$,True,1.0
515,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
516,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
517,\d+,\d+,True,1.0
518,^[^\d]*$,^[^\d]*$,True,1.0
519,"^\d{1,2}$","^\d{1,2}$",True,1.0
520,^[^\d]*$,^[^\d]*$,True,1.0
521,"^.{3,12}bwiu$","^.{3,12}bwiu$",True,1.0
522,\d+,\d+,True,1.0
523,^[^\d]*$,^[^\d]*$,True,1.0
524,^rpaifwa.*,^rpaifwa.*,True,1.0
525,.*xhamwu$,.*xhamwu$,True,1.0
526,"^\d{4,10}$","^\d{4,10}$",True,1.0
527,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
528,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
529,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
530,"^[a-zA-Z0-9]{3,10}$","^[a-zA-Z0-9]{3,10}$",True,1.0
531,"^[A-Z]{2,5}$","^[A-Z]{2,5}$",True,1.0
532,^\d.*$,^\d.*$,True,1.0
533,"^\d{4,6}$","^\d{4,6}$",True,1.0
534,\w+,\w+,True,1.0
535,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
536,^(?=.*eiob)(?=.*mswaqze).*$,^(?=.*eiob)(?=.*mswaqze).*$,True,1.0
537,"^\d{1,4}$","^\d{1,4}$",True,1.0
538,\s+,\s+,True,1.0
539,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
540,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
541,^\d{10}$,^\d{10}$,True,1.0
542,^\d{3}$,^\d{3}$,True,1.0
543,^[^\d]*$,^[^\d]*$,True,1.0
544,"^[a-z]{2,3}$","^[a-z]{2,3}$",True,1.0
545,"^\d{1,}$","^\d{1,}$",True,1.0
546,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
547,^(?=.*eckotwwc)(?=.*efwalww).*$,^(?=.*eckotwwc)(?=.*efwalww).*$,True,1.0
548,.*ynswf$,.*ynswf$,True,1.0
549,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
550,"^\d{1,3}$","^\d{1,3}$",True,1.0
551,\w+,\w+,True,1.0
552,"^\d{9,}$","^\d{9,}$",True,1.0
553,.*yzisdpgz$,.*yzisdpgz$,True,1.0
554,"^.{1,7}eumrdqo$","^.{1,7}eumrdqo$",True,1.0
555,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
556,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
557,\d+,\d+,True,1.0
558,^udrftqwk.*xrskigmo.*$,^udrftqwk.*xrskigmo.*$,True,1.0
559,^qynombep.*,^qynombep.*,True,1.0
560,"^.{5,14}igs$","^.{5,14}igs$",True,1.0
561,"^\d{1,6}$","^\d{1,6}$",True,1.0
562,"^([a-zA-Z]{2,10}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{2,10}[.!?;:'""…]?$","^([a-zA-Z]{2,10}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{2,10}[.!?;:'""…]?$",True,1.0
563,"^[a-zA-Z0-9]{1,8}$","^[a-zA-Z0-9]{1,8}$",True,1.0
564,"^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,2}[.!?;:'""…]?$","^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,2}[.!?;:'""…]?$",True,1.0
565,^\d{6}$,^\d{6}$,True,1.0
566,^\d{7}$,^\d{7}$,True,1.0
567,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){1,2}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){1,2}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
568,^(?=.*leifxaj)(?=.*xftidkgr).*$,^(?=.*leifxaj)(?=.*xftidkgr).*$,True,1.0
569,^mqj.*dtcxeomy.*$,^mqj.*dtcxeomy.*$,True,1.0
570,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
571,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
572,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
573,^\d{8}$,^\d{8}$,True,1.0
574,"^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{3,7}[.!?;:'""…]?$","^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{3,7}[.!?;:'""…]?$",True,1.0
575,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){1,7}[a-zA-Z]{5,6}[.!?;:'""…]?$","^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){1,7}[a-zA-Z]{5,6}[.!?;:'""…]?$",True,1.0
576,"^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
577,"^[A-Z]{2,3}$","^[A-Z]{2,3}$",True,1.0
578,"^[a-zA-Z0-9]{4,6}$","^[a-zA-Z0-9]{4,6}$",True,1.0
579,^duqjd.*,^duqjd.*,True,1.0
580,"^[a-zA-Z0-9]{2,8}$","^[a-zA-Z0-9]{2,8}$",True,1.0
581,^[^\d]*$,^[^\d]*$,True,1.0
582,"^[a-zA-Z0-9]{1,5}$","^[a-zA-Z0-9]{1,5}$",True,1.0
583,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
584,^(?=.*lxc)(?=.*beqb).*$,^(?=.*lxc)(?=.*beqb).*$,True,1.0
585,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
586,"^\d{1,4}$","^\d{1,4}$",True,1.0
587,"^.{4,10}ttxe$","^.{4,10}ttxe$",True,1.0
588,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
589,\d+,\d+,True,1.0
590,"^[A-Z]{1,5}$","^[A-Z]{1,5}$",True,1.0
591,"^\d{7,}$","^\d{7,}$",True,1.0
592,"^([a-zA-Z]{5,8}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{5,8}[.!?;:'""…]?$","^([a-zA-Z]{5,8}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{5,8}[.!?;:'""…]?$",True,1.0
593,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
594,"^.{3,4}wmhorjg$","^.{3,4}wmhorjg$",True,1.0
595,^pusltr.*ddzyaqmc.*$,^pusltr.*ddzyaqmc.*$,True,1.0
596,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
597,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
598,^\d.*$,^\d.*$,True,1.0
599,"^\d{1,10}$","^\d{1,10}$",True,1.0
600,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
601,"^.{2,9}defhto$","^.{2,9}defhto$",True,1.0
602,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
603,^qygigywr.*,^qygigywr.*,True,1.0
604,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
605,^[^\d]*$,^[^\d]*$,True,1.0
606,^bnxtoll.*,^bnxtoll.*,True,1.0
607,"^\d{3,}$","^\d{3,}$",True,1.0
608,\w+,\w+,True,1.0
609,"^[a-z]{2,6}$","^[a-z]{2,6}$",True,1.0
610,"^\d{6,}$","^\d{6,}$",True,1.0
611,.*xplwcri$,.*xplwcri$,True,1.0
612,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
613,"^\d{3,10}$","^\d{3,10}$",True,1.0
614,"^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{1,3}[.!?;:'""…]?$","^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){4}[a-zA-Z]{1,3}[ ,.!?;:'""…]*[a-zA-Z]{1,3}[.!?;:'""…]?$",False,0.6987951807228916
615,"^.{2,7}qlzrv$","^.{2,7}qlzrv$",True,1.0
616,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
617,^(?=.*bqev)(?=.*klpsny).*$,^(?=.*bqev)(?=.*klpsny).*$,True,1.0
618,\d+,\d+,True,1.0
619,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
620,^\d{8}$,^\d{8}$,True,1.0
621,^\d.*$,^\d.*$,True,1.0
622,\w+,\w+,True,1.0
623,"^[A-Z]{1,6}$","^[A-Z]{1,6}$",True,1.0
624,"^[a-zA-Z0-9]{5,8}$","^[a-zA-Z0-9]{5,8}$",True,1.0
625,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
626,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
627,\d+,\d+,True,1.0
628,^kzwj.*,^kzwj.*,True,1.0
629,^(?=.*fmtyhq)(?=.*epbq).*$,^(?=.*fmtyhq)(?=.*epbq).*$,True,1.0
630,.*jdlkmhm$,.*jdlkmhm$,True,1.0
631,^(?=.*qvswhbu)(?=.*yahfe).*$,^(?=.*qvswhbu)(?=.*yahfe).*$,True,1.0
632,^[^\d]*$,^[^\d]*$,True,1.0
633,\d+,\d+,True,1.0
634,"^[A-Z]{4,6}$","^[A-Z]{4,6}$",True,1.0
635,^\d{2}$,^\d{2}$,True,1.0
636,"^[A-Z]{2,6}$","^[A-Z]{2,6}$",True,1.0
637,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
638,"^\d{4,8}$","^\d{4,8}$",True,1.0
639,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
640,\d+,\d+,True,1.0
641,"^([a-zA-Z]{2,9}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{2,9}[.!?;:'""…]?$","^([a-zA-Z]{2,9}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{2,9}[.!?;:'""…]?$",True,1.0
642,^[^\d]*$,^[^\d]*$,True,1.0
643,"^\d{1,8}$","^\d{1,8}$",True,1.0
644,\d+,\d+,True,1.0
645,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
646,\s+,\s+,True,1.0
647,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
648,^[^\d]*$,^[^\d]*$,True,1.0
649,"^\d{8,}$","^\d{8,}$",True,1.0
650,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
651,"^\d{1,5}$","^\d{1,5}$",True,1.0
652,^vpe.*aroax.*$,^vpe.*aroax.*$,True,1.0
653,^\d{1}$,^\d{1}$,True,1.0
654,^[a-zA-Z]{10}$,^[a-zA-Z]{10}$,True,1.0
655,"^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{2,6}[.!?;:'""…]?$","^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{2,6}[.!?;:'""…]?$",True,1.0
656,"^\d{1,}$","^\d{1,}$",True,1.0
657,"^[A-Z]{3,8}$","^[A-Z]{3,8}$",True,1.0
658,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
659,^guspt.*,^guspt.*,True,1.0
660,"^.{2,8}jwvfr$","^.{2,8}jwvfr$",True,1.0
661,.*wnq$,.*wnq$,True,1.0
662,^[^\d]*$,^[^\d]*$,True,1.0
663,"^.{1,3}hsbiggd$","^.{1,3}hsbiggd$",True,1.0
664,"^.{6,8}myq$","^.{6,8}myq$",True,1.0
665,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
666,^(?=.*btbmaxt)(?=.*uiq).*$,^(?=.*btbmaxt)(?=.*uiq).*$,True,1.0
667,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
